CURRENT DATASET: car
DATA TYPE: classification


FULL DATASET: 
['vhigh', 'vhigh', 2.0, 2.0, 'small', 'low', 'unacc']
['vhigh', 'low', 4.0, 4.0, 'small', 'high', 'acc']
['vhigh', 'low', 4.0, 4.0, 'med', 'low', 'unacc']
['vhigh', 'low', 4.0, 4.0, 'med', 'med', 'acc']
['vhigh', 'low', 4.0, 4.0, 'med', 'high', 'acc']
['vhigh', 'low', 4.0, 4.0, 'big', 'low', 'unacc']
['vhigh', 'low', 4.0, 4.0, 'big', 'med', 'acc']
['vhigh', 'low', 4.0, 4.0, 'big', 'high', 'acc']
['vhigh', 'low', 4.0, 5.0, 'small', 'low', 'unacc']
['vhigh', 'low', 4.0, 5.0, 'small', 'med', 'unacc']
['vhigh', 'low', 4.0, 5.0, 'small', 'high', 'acc']
['vhigh', 'low', 4.0, 5.0, 'med', 'low', 'unacc']
['vhigh', 'low', 4.0, 5.0, 'med', 'med', 'acc']
['vhigh', 'low', 4.0, 5.0, 'med', 'high', 'acc']
['vhigh', 'low', 4.0, 5.0, 'big', 'low', 'unacc']
['vhigh', 'low', 4.0, 5.0, 'big', 'med', 'acc']
['vhigh', 'low', 4.0, 5.0, 'big', 'high', 'acc']
['vhigh', 'low', 5.0, 2.0, 'small', 'low', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'small', 'med', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'small', 'high', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'med', 'low', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'med', 'med', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'med', 'high', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'big', 'low', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'big', 'med', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'big', 'high', 'unacc']
['vhigh', 'low', 5.0, 4.0, 'small', 'low', 'unacc']
['vhigh', 'low', 5.0, 4.0, 'small', 'med', 'unacc']
['vhigh', 'low', 5.0, 4.0, 'small', 'high', 'acc']
['vhigh', 'low', 5.0, 4.0, 'med', 'low', 'unacc']
['vhigh', 'low', 5.0, 4.0, 'med', 'med', 'acc']
['vhigh', 'low', 5.0, 4.0, 'med', 'high', 'acc']
['vhigh', 'low', 5.0, 4.0, 'big', 'low', 'unacc']
['vhigh', 'low', 5.0, 4.0, 'big', 'med', 'acc']
['vhigh', 'low', 5.0, 4.0, 'big', 'high', 'acc']
['vhigh', 'low', 5.0, 5.0, 'small', 'low', 'unacc']
['vhigh', 'low', 5.0, 5.0, 'small', 'med', 'unacc']
['vhigh', 'low', 5.0, 5.0, 'small', 'high', 'acc']
['vhigh', 'low', 5.0, 5.0, 'med', 'low', 'unacc']
['vhigh', 'low', 5.0, 5.0, 'med', 'med', 'acc']
['vhigh', 'low', 5.0, 5.0, 'med', 'high', 'acc']
['vhigh', 'low', 5.0, 5.0, 'big', 'low', 'unacc']
['vhigh', 'low', 5.0, 5.0, 'big', 'med', 'acc']
['vhigh', 'low', 5.0, 5.0, 'big', 'high', 'acc']
['high', 'vhigh', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'small', 'med', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'small', 'high', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'med', 'low', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'med', 'med', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'med', 'high', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'big', 'high', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'small', 'low', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'small', 'med', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'small', 'high', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'med', 'med', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'med', 'high', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'big', 'med', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'big', 'high', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'small', 'low', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'small', 'med', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'small', 'high', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'med', 'low', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'med', 'med', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'med', 'high', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'big', 'med', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'big', 'high', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'small', 'low', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'small', 'med', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'small', 'high', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'med', 'low', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'med', 'med', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'med', 'high', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'big', 'low', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'big', 'high', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'small', 'low', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'small', 'med', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'small', 'high', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'med', 'med', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'med', 'high', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'big', 'med', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'big', 'high', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'small', 'low', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'small', 'med', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'small', 'high', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'med', 'low', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'med', 'med', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'med', 'high', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'big', 'med', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'big', 'high', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'small', 'low', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'small', 'med', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'small', 'high', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'med', 'med', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'med', 'high', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'big', 'low', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'big', 'high', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'small', 'low', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'small', 'med', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'small', 'high', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'med', 'med', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'med', 'high', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'big', 'med', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'big', 'high', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'small', 'low', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'small', 'med', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'small', 'high', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'med', 'med', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'med', 'high', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'big', 'low', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'big', 'med', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'big', 'high', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'small', 'low', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'small', 'med', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'small', 'high', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'med', 'low', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'med', 'med', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'med', 'high', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'big', 'low', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'big', 'high', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'small', 'low', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'small', 'med', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'small', 'high', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'med', 'med', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'med', 'high', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'big', 'med', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'big', 'high', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'small', 'low', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'small', 'med', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'small', 'high', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'med', 'low', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'med', 'med', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'med', 'high', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'big', 'low', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'big', 'med', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'big', 'high', 'unacc']
['high', 'high', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'high', 2.0, 2.0, 'small', 'med', 'unacc']
['high', 'high', 2.0, 2.0, 'small', 'high', 'unacc']
['high', 'high', 2.0, 2.0, 'med', 'low', 'unacc']
['high', 'high', 2.0, 2.0, 'med', 'med', 'unacc']
['high', 'high', 2.0, 2.0, 'med', 'high', 'unacc']
['high', 'high', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'high', 2.0, 2.0, 'big', 'med', 'unacc']
['high', 'high', 2.0, 2.0, 'big', 'high', 'unacc']
['high', 'high', 2.0, 4.0, 'small', 'low', 'unacc']
['high', 'high', 2.0, 4.0, 'small', 'med', 'unacc']
['high', 'high', 2.0, 4.0, 'small', 'high', 'acc']
['high', 'high', 2.0, 4.0, 'med', 'low', 'unacc']
['high', 'high', 2.0, 4.0, 'med', 'med', 'unacc']
['high', 'high', 2.0, 4.0, 'med', 'high', 'acc']
['high', 'high', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'high', 2.0, 4.0, 'big', 'med', 'acc']
['high', 'high', 2.0, 4.0, 'big', 'high', 'acc']
['high', 'high', 2.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 2.0, 5.0, 'small', 'med', 'unacc']
['high', 'high', 2.0, 5.0, 'small', 'high', 'unacc']
['high', 'high', 2.0, 5.0, 'med', 'low', 'unacc']
['high', 'high', 2.0, 5.0, 'med', 'med', 'unacc']
['high', 'high', 2.0, 5.0, 'med', 'high', 'acc']
['high', 'high', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 2.0, 5.0, 'big', 'med', 'acc']
['high', 'high', 2.0, 5.0, 'big', 'high', 'acc']
['high', 'high', 3.0, 2.0, 'small', 'low', 'unacc']
['high', 'high', 3.0, 2.0, 'small', 'med', 'unacc']
['high', 'high', 3.0, 2.0, 'small', 'high', 'unacc']
['high', 'high', 3.0, 2.0, 'med', 'low', 'unacc']
['high', 'high', 3.0, 2.0, 'med', 'med', 'unacc']
['high', 'high', 3.0, 2.0, 'med', 'high', 'unacc']
['high', 'high', 3.0, 2.0, 'big', 'low', 'unacc']
['high', 'high', 3.0, 2.0, 'big', 'med', 'unacc']
['high', 'high', 3.0, 2.0, 'big', 'high', 'unacc']
['high', 'high', 3.0, 4.0, 'small', 'low', 'unacc']
['high', 'high', 3.0, 4.0, 'small', 'med', 'unacc']
['high', 'high', 3.0, 4.0, 'small', 'high', 'acc']
['high', 'high', 3.0, 4.0, 'med', 'low', 'unacc']
['high', 'high', 3.0, 4.0, 'med', 'med', 'unacc']
['high', 'high', 3.0, 4.0, 'med', 'high', 'acc']
['high', 'high', 3.0, 4.0, 'big', 'low', 'unacc']
['high', 'high', 3.0, 4.0, 'big', 'med', 'acc']
['high', 'high', 3.0, 4.0, 'big', 'high', 'acc']
['high', 'high', 3.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 3.0, 5.0, 'small', 'med', 'unacc']
['high', 'high', 3.0, 5.0, 'small', 'high', 'acc']
['high', 'high', 3.0, 5.0, 'med', 'low', 'unacc']
['high', 'high', 3.0, 5.0, 'med', 'med', 'acc']
['high', 'high', 3.0, 5.0, 'med', 'high', 'acc']
['high', 'high', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 3.0, 5.0, 'big', 'med', 'acc']
['high', 'high', 3.0, 5.0, 'big', 'high', 'acc']
['high', 'high', 4.0, 2.0, 'small', 'low', 'unacc']
['high', 'high', 4.0, 2.0, 'small', 'med', 'unacc']
['high', 'high', 4.0, 2.0, 'small', 'high', 'unacc']
['high', 'high', 4.0, 2.0, 'med', 'low', 'unacc']
['high', 'high', 4.0, 2.0, 'med', 'med', 'unacc']
['high', 'high', 4.0, 2.0, 'med', 'high', 'unacc']
['high', 'high', 4.0, 2.0, 'big', 'low', 'unacc']
['high', 'high', 4.0, 2.0, 'big', 'med', 'unacc']
['high', 'high', 4.0, 2.0, 'big', 'high', 'unacc']
['high', 'high', 4.0, 4.0, 'small', 'low', 'unacc']
['high', 'high', 4.0, 4.0, 'small', 'med', 'unacc']
['high', 'high', 4.0, 4.0, 'small', 'high', 'acc']
['high', 'high', 4.0, 4.0, 'med', 'low', 'unacc']
['high', 'high', 4.0, 4.0, 'med', 'med', 'acc']
['high', 'high', 4.0, 4.0, 'med', 'high', 'acc']
['high', 'high', 4.0, 4.0, 'big', 'low', 'unacc']
['high', 'high', 4.0, 4.0, 'big', 'med', 'acc']
['high', 'high', 4.0, 4.0, 'big', 'high', 'acc']
['high', 'high', 4.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 4.0, 5.0, 'small', 'med', 'unacc']
['high', 'high', 4.0, 5.0, 'small', 'high', 'acc']
['high', 'high', 4.0, 5.0, 'med', 'low', 'unacc']
['high', 'high', 4.0, 5.0, 'med', 'med', 'acc']
['high', 'high', 4.0, 5.0, 'med', 'high', 'acc']
['high', 'high', 4.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 4.0, 5.0, 'big', 'med', 'acc']
['high', 'high', 4.0, 5.0, 'big', 'high', 'acc']
['high', 'high', 5.0, 2.0, 'small', 'low', 'unacc']
['high', 'high', 5.0, 2.0, 'small', 'med', 'unacc']
['high', 'high', 5.0, 2.0, 'small', 'high', 'unacc']
['high', 'high', 5.0, 2.0, 'med', 'low', 'unacc']
['high', 'high', 5.0, 2.0, 'med', 'med', 'unacc']
['high', 'high', 5.0, 2.0, 'med', 'high', 'unacc']
['high', 'high', 5.0, 2.0, 'big', 'low', 'unacc']
['high', 'high', 5.0, 2.0, 'big', 'med', 'unacc']
['high', 'high', 5.0, 2.0, 'big', 'high', 'unacc']
['high', 'high', 5.0, 4.0, 'small', 'low', 'unacc']
['high', 'high', 5.0, 4.0, 'small', 'med', 'unacc']
['high', 'high', 5.0, 4.0, 'small', 'high', 'acc']
['high', 'high', 5.0, 4.0, 'med', 'low', 'unacc']
['high', 'high', 5.0, 4.0, 'med', 'med', 'acc']
['high', 'high', 5.0, 4.0, 'med', 'high', 'acc']
['high', 'high', 5.0, 4.0, 'big', 'low', 'unacc']
['high', 'high', 5.0, 4.0, 'big', 'med', 'acc']
['high', 'high', 5.0, 4.0, 'big', 'high', 'acc']
['high', 'high', 5.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 5.0, 5.0, 'small', 'med', 'unacc']
['high', 'high', 5.0, 5.0, 'small', 'high', 'acc']
['high', 'high', 5.0, 5.0, 'med', 'low', 'unacc']
['high', 'high', 5.0, 5.0, 'med', 'med', 'acc']
['high', 'high', 5.0, 5.0, 'med', 'high', 'acc']
['high', 'high', 5.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 5.0, 5.0, 'big', 'med', 'acc']
['high', 'high', 5.0, 5.0, 'big', 'high', 'acc']
['high', 'med', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'med', 2.0, 2.0, 'small', 'med', 'unacc']
['high', 'med', 2.0, 2.0, 'small', 'high', 'unacc']
['high', 'med', 2.0, 2.0, 'med', 'low', 'unacc']
['high', 'med', 2.0, 2.0, 'med', 'med', 'unacc']
['high', 'med', 2.0, 2.0, 'med', 'high', 'unacc']
['high', 'med', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'med', 2.0, 2.0, 'big', 'med', 'unacc']
['high', 'med', 2.0, 2.0, 'big', 'high', 'unacc']
['high', 'med', 2.0, 4.0, 'small', 'low', 'unacc']
['high', 'med', 2.0, 4.0, 'small', 'med', 'unacc']
['high', 'med', 2.0, 4.0, 'small', 'high', 'acc']
['high', 'med', 2.0, 4.0, 'med', 'low', 'unacc']
['high', 'med', 2.0, 4.0, 'med', 'med', 'unacc']
['high', 'med', 2.0, 4.0, 'med', 'high', 'acc']
['high', 'med', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'med', 2.0, 4.0, 'big', 'med', 'acc']
['high', 'med', 2.0, 4.0, 'big', 'high', 'acc']
['high', 'med', 2.0, 5.0, 'small', 'low', 'unacc']
['high', 'med', 2.0, 5.0, 'small', 'med', 'unacc']
['high', 'med', 2.0, 5.0, 'small', 'high', 'unacc']
['high', 'med', 2.0, 5.0, 'med', 'low', 'unacc']
['high', 'med', 2.0, 5.0, 'med', 'med', 'unacc']
['high', 'med', 2.0, 5.0, 'med', 'high', 'acc']
['high', 'med', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'med', 2.0, 5.0, 'big', 'med', 'acc']
['high', 'med', 2.0, 5.0, 'big', 'high', 'acc']
['high', 'med', 3.0, 2.0, 'small', 'low', 'unacc']
['high', 'med', 3.0, 2.0, 'small', 'med', 'unacc']
['high', 'med', 3.0, 2.0, 'small', 'high', 'unacc']
['high', 'med', 3.0, 2.0, 'med', 'low', 'unacc']
['high', 'med', 3.0, 2.0, 'med', 'med', 'unacc']
['high', 'med', 3.0, 2.0, 'med', 'high', 'unacc']
['high', 'med', 3.0, 2.0, 'big', 'low', 'unacc']
['high', 'med', 3.0, 2.0, 'big', 'med', 'unacc']
['high', 'med', 3.0, 2.0, 'big', 'high', 'unacc']
['high', 'med', 3.0, 4.0, 'small', 'low', 'unacc']
['high', 'med', 3.0, 4.0, 'small', 'med', 'unacc']
['high', 'med', 3.0, 4.0, 'small', 'high', 'acc']
['high', 'med', 3.0, 4.0, 'med', 'low', 'unacc']
['high', 'med', 3.0, 4.0, 'med', 'med', 'unacc']
['high', 'med', 3.0, 4.0, 'med', 'high', 'acc']
['high', 'med', 3.0, 4.0, 'big', 'low', 'unacc']
['high', 'med', 3.0, 4.0, 'big', 'med', 'acc']
['high', 'med', 3.0, 4.0, 'big', 'high', 'acc']
['high', 'med', 3.0, 5.0, 'small', 'low', 'unacc']
['high', 'med', 3.0, 5.0, 'small', 'med', 'unacc']
['high', 'med', 3.0, 5.0, 'small', 'high', 'acc']
['high', 'med', 3.0, 5.0, 'med', 'low', 'unacc']
['high', 'med', 3.0, 5.0, 'med', 'med', 'acc']
['high', 'med', 3.0, 5.0, 'med', 'high', 'acc']
['high', 'med', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'med', 3.0, 5.0, 'big', 'med', 'acc']
['high', 'med', 3.0, 5.0, 'big', 'high', 'acc']
['high', 'med', 4.0, 2.0, 'small', 'low', 'unacc']
['high', 'med', 4.0, 2.0, 'small', 'med', 'unacc']
['high', 'med', 4.0, 2.0, 'small', 'high', 'unacc']
['high', 'med', 4.0, 2.0, 'med', 'low', 'unacc']
['high', 'med', 4.0, 2.0, 'med', 'med', 'unacc']
['high', 'med', 4.0, 2.0, 'med', 'high', 'unacc']
['high', 'med', 4.0, 2.0, 'big', 'low', 'unacc']
['high', 'med', 4.0, 2.0, 'big', 'med', 'unacc']
['high', 'med', 4.0, 2.0, 'big', 'high', 'unacc']
['high', 'med', 4.0, 4.0, 'small', 'low', 'unacc']
['high', 'med', 4.0, 4.0, 'small', 'med', 'unacc']
['high', 'med', 4.0, 4.0, 'small', 'high', 'acc']
['high', 'med', 4.0, 4.0, 'med', 'low', 'unacc']
['high', 'med', 4.0, 4.0, 'med', 'med', 'acc']
['high', 'med', 4.0, 4.0, 'med', 'high', 'acc']
['high', 'med', 4.0, 4.0, 'big', 'low', 'unacc']
['high', 'med', 4.0, 4.0, 'big', 'med', 'acc']
['high', 'med', 4.0, 4.0, 'big', 'high', 'acc']
['high', 'med', 4.0, 5.0, 'small', 'low', 'unacc']
['high', 'med', 4.0, 5.0, 'small', 'med', 'unacc']
['high', 'med', 4.0, 5.0, 'small', 'high', 'acc']
['high', 'med', 4.0, 5.0, 'med', 'low', 'unacc']
['high', 'med', 4.0, 5.0, 'med', 'med', 'acc']
['high', 'med', 4.0, 5.0, 'med', 'high', 'acc']
['high', 'med', 4.0, 5.0, 'big', 'low', 'unacc']
['high', 'med', 4.0, 5.0, 'big', 'med', 'acc']
['high', 'med', 4.0, 5.0, 'big', 'high', 'acc']
['high', 'med', 5.0, 2.0, 'small', 'low', 'unacc']
['high', 'med', 5.0, 2.0, 'small', 'med', 'unacc']
['high', 'med', 5.0, 2.0, 'small', 'high', 'unacc']
['high', 'med', 5.0, 2.0, 'med', 'low', 'unacc']
['high', 'med', 5.0, 2.0, 'med', 'med', 'unacc']
['high', 'med', 5.0, 2.0, 'med', 'high', 'unacc']
['high', 'med', 5.0, 2.0, 'big', 'low', 'unacc']
['high', 'med', 5.0, 2.0, 'big', 'med', 'unacc']
['high', 'med', 5.0, 2.0, 'big', 'high', 'unacc']
['high', 'med', 5.0, 4.0, 'small', 'low', 'unacc']
['high', 'med', 5.0, 4.0, 'small', 'med', 'unacc']
['high', 'med', 5.0, 4.0, 'small', 'high', 'acc']
['high', 'med', 5.0, 4.0, 'med', 'low', 'unacc']
['high', 'med', 5.0, 4.0, 'med', 'med', 'acc']
['high', 'med', 5.0, 4.0, 'med', 'high', 'acc']
['high', 'med', 5.0, 4.0, 'big', 'low', 'unacc']
['high', 'med', 5.0, 4.0, 'big', 'med', 'acc']
['high', 'med', 5.0, 4.0, 'big', 'high', 'acc']
['high', 'med', 5.0, 5.0, 'small', 'low', 'unacc']
['high', 'med', 5.0, 5.0, 'small', 'med', 'unacc']
['high', 'med', 5.0, 5.0, 'small', 'high', 'acc']
['high', 'med', 5.0, 5.0, 'med', 'low', 'unacc']
['high', 'med', 5.0, 5.0, 'med', 'med', 'acc']
['high', 'med', 5.0, 5.0, 'med', 'high', 'acc']
['high', 'med', 5.0, 5.0, 'big', 'low', 'unacc']
['high', 'med', 5.0, 5.0, 'big', 'med', 'acc']
['high', 'med', 5.0, 5.0, 'big', 'high', 'acc']
['high', 'low', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'low', 2.0, 2.0, 'small', 'med', 'unacc']
['high', 'low', 2.0, 2.0, 'small', 'high', 'unacc']
['high', 'low', 2.0, 2.0, 'med', 'low', 'unacc']
['high', 'low', 2.0, 2.0, 'med', 'med', 'unacc']
['high', 'low', 2.0, 2.0, 'med', 'high', 'unacc']
['high', 'low', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'low', 2.0, 2.0, 'big', 'med', 'unacc']
['high', 'low', 2.0, 2.0, 'big', 'high', 'unacc']
['high', 'low', 2.0, 4.0, 'small', 'low', 'unacc']
['high', 'low', 2.0, 4.0, 'small', 'med', 'unacc']
['high', 'low', 2.0, 4.0, 'small', 'high', 'acc']
['high', 'low', 2.0, 4.0, 'med', 'low', 'unacc']
['high', 'low', 2.0, 4.0, 'med', 'med', 'unacc']
['high', 'low', 2.0, 4.0, 'med', 'high', 'acc']
['high', 'low', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'low', 2.0, 4.0, 'big', 'med', 'acc']
['high', 'low', 2.0, 4.0, 'big', 'high', 'acc']
['high', 'low', 2.0, 5.0, 'small', 'low', 'unacc']
['high', 'low', 2.0, 5.0, 'small', 'med', 'unacc']
['high', 'low', 2.0, 5.0, 'small', 'high', 'unacc']
['high', 'low', 2.0, 5.0, 'med', 'low', 'unacc']
['high', 'low', 2.0, 5.0, 'med', 'med', 'unacc']
['high', 'low', 2.0, 5.0, 'med', 'high', 'acc']
['high', 'low', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'low', 2.0, 5.0, 'big', 'med', 'acc']
['high', 'low', 2.0, 5.0, 'big', 'high', 'acc']
['high', 'low', 3.0, 2.0, 'small', 'low', 'unacc']
['high', 'low', 3.0, 2.0, 'small', 'med', 'unacc']
['high', 'low', 3.0, 2.0, 'small', 'high', 'unacc']
['high', 'low', 3.0, 2.0, 'med', 'low', 'unacc']
['high', 'low', 3.0, 2.0, 'med', 'med', 'unacc']
['high', 'low', 3.0, 2.0, 'med', 'high', 'unacc']
['high', 'low', 3.0, 2.0, 'big', 'low', 'unacc']
['high', 'low', 3.0, 2.0, 'big', 'med', 'unacc']
['high', 'low', 3.0, 2.0, 'big', 'high', 'unacc']
['high', 'low', 3.0, 4.0, 'small', 'low', 'unacc']
['high', 'low', 3.0, 4.0, 'small', 'med', 'unacc']
['high', 'low', 3.0, 4.0, 'small', 'high', 'acc']
['high', 'low', 3.0, 4.0, 'med', 'low', 'unacc']
['high', 'low', 3.0, 4.0, 'med', 'med', 'unacc']
['high', 'low', 3.0, 4.0, 'med', 'high', 'acc']
['high', 'low', 3.0, 4.0, 'big', 'low', 'unacc']
['high', 'low', 3.0, 4.0, 'big', 'med', 'acc']
['high', 'low', 3.0, 4.0, 'big', 'high', 'acc']
['high', 'low', 3.0, 5.0, 'small', 'low', 'unacc']
['high', 'low', 3.0, 5.0, 'small', 'med', 'unacc']
['high', 'low', 3.0, 5.0, 'small', 'high', 'acc']
['high', 'low', 3.0, 5.0, 'med', 'low', 'unacc']
['high', 'low', 3.0, 5.0, 'med', 'med', 'acc']
['high', 'low', 3.0, 5.0, 'med', 'high', 'acc']
['high', 'low', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'low', 3.0, 5.0, 'big', 'med', 'acc']
['high', 'low', 3.0, 5.0, 'big', 'high', 'acc']
['high', 'low', 4.0, 2.0, 'small', 'low', 'unacc']
['high', 'low', 4.0, 2.0, 'small', 'med', 'unacc']
['high', 'low', 4.0, 2.0, 'small', 'high', 'unacc']
